,pathway,c_index,roc_auc_score
2545,GO_NEGATIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY,0.5364466906404899,0.5445352400408581
2546,GO_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS,0.5518514918845369,0.6522982635342187
2547,GO_PHOSPHATIDYLINOSITOL_DEPHOSPHORYLATION,0.5462144037321411,0.5878447395301327
2548,GO_DIGESTIVE_SYSTEM_PROCESS,0.5413062493925551,0.6168539325842696
2549,GO_CALCIUM_ION_TRANSPORT,0.5544270580231315,0.5934627170582227
2550,GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I,0.5353289921275148,0.5329928498467824
2551,GO_NEGATIVE_REGULATION_OF_CATALYTIC_ACTIVITY,0.5491787345709009,0.6070480081716036
2552,GO_PYRIMIDINE_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS,0.5148216541937992,0.5443309499489275
2553,GO_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT,0.5547672271357761,0.6204290091930542
2554,GO_LEUKOCYTE_APOPTOTIC_PROCESS,0.5262416172611527,0.5829417773237998
2555,GO_NEGATIVE_REGULATION_OF_EMBRYONIC_DEVELOPMENT,0.5132179998056177,0.5764044943820225
2556,GO_POSITIVE_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS,0.5424725434930509,0.6278855975485189
2557,GO_PEPTIDYL_GLUTAMIC_ACID_MODIFICATION,0.5815919914471765,0.6521961184882532
2558,GO_REGULATION_OF_NOTCH_SIGNALING_PATHWAY,0.5361065215278453,0.5956077630234935
2559,GO_INTERFERON_GAMMA_MEDIATED_SIGNALING_PATHWAY,0.5399941685294976,0.596629213483146
2560,GO_POSITIVE_REGULATION_OF_CYTOKINE_SECRETION,0.5327048304013996,0.5991828396322778
2561,GO_NEGATIVE_REGULATION_OF_MAST_CELL_ACTIVATION,0.5212848673340461,0.49652706843718086
2562,GO_MICROTUBULE_BUNDLE_FORMATION,0.5339683156769366,0.5771195097037793
2563,GO_NEGATIVE_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY,0.5339197200894159,0.5620020429009194
2564,GO_EMBRYONIC_SKELETAL_JOINT_DEVELOPMENT,0.5206531246962776,0.6
2565,GO_RESPONSE_TO_CARBOHYDRATE,0.5450481096316454,0.588661899897855
2566,GO_ORGANIC_ACID_TRANSMEMBRANE_TRANSPORT,0.5392652347166877,0.5784473953013278
2567,GO_SYSTEM_PROCESS,0.5656526387404024,0.6115423901940755
2568,GO_REGULATION_OF_TUMOR_NECROSIS_FACTOR_BIOSYNTHETIC_PROCESS,0.5099620954417339,0.5586312563840654
2569,GO_REGULATION_OF_PROTEIN_MATURATION,0.5375643891534648,0.5769152196118489
2570,GO_MONOCARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS,0.5546700359607347,0.6367722165474974
2571,GO_COLUMNAR_CUBOIDAL_EPITHELIAL_CELL_DEVELOPMENT,0.5110797939547089,0.5906026557711951
2572,GO_POSITIVE_REGULATION_OF_VASCULAR_PERMEABILITY,0.5199727864709884,0.5553626149131767
2573,GO_EAR_MORPHOGENESIS,0.5432014773058607,0.6077630234933606
2574,GO_MOVEMENT_OF_CELL_OR_SUBCELLULAR_COMPONENT,0.5512197492467684,0.6012257405515832
2575,GO_NEURON_CELL_CELL_ADHESION,0.5369326465156964,0.5836567926455567
2576,GO_TERMINATION_OF_RNA_POLYMERASE_II_TRANSCRIPTION,0.5379531538536301,0.5831460674157304
2577,GO_CELLULAR_RESPONSE_TO_NITROGEN_LEVELS,0.5071921469530567,0.4903983656792646
2578,GO_SYNAPTIC_SIGNALING,0.5648265137525512,0.6061287027579163
2579,GO_MITOTIC_CELL_CYCLE_CHECKPOINT,0.5511711536592477,0.6015321756894791
2580,GO_RESPONSE_TO_LIPID,0.5559821168237924,0.609090909090909
2581,GO_RESPONSE_TO_NICOTINE,0.5732335503936242,0.6460674157303371
2582,GO_NEGATIVE_REGULATION_OF_MACROAUTOPHAGY,0.5388764700165225,0.6025536261491318
2583,GO_POSITIVE_REGULATION_OF_GLYCOPROTEIN_METABOLIC_PROCESS,0.5416950140927204,0.5990806945863125
2584,GO_REGULATION_OF_MITOPHAGY,0.529983477500243,0.6040858018386108
2585,GO_FATTY_ACID_METABOLIC_PROCESS,0.5550588006609,0.609397344228805
2586,GO_ACTIVATION_OF_IMMUNE_RESPONSE,0.5425211390805715,0.593973442288049
2587,GO_VASCULATURE_DEVELOPMENT,0.5516571095344542,0.5984678243105209
2588,GO_POSITIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS,0.5493731169209836,0.5906026557711951
2589,GO_CELL_CYCLE_G2_M_PHASE_TRANSITION,0.5292545436874332,0.5427987742594484
2590,GO_NEGATIVE_REGULATION_OF_CYTOKINE_SECRETION,0.5308581980756147,0.5590398365679264
2591,GO_VITAMIN_TRANSPORT,0.5150160365438818,0.5454545454545455
2592,GO_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY,0.540625911167266,0.606435137895812
2593,GO_BLASTODERM_SEGMENTATION,0.5194382350082613,0.5823289070480082
2594,GO_NATURAL_KILLER_CELL_ACTIVATION,0.5348430362523083,0.5703779366700714
2595,GO_NEGATIVE_REGULATION_OF_BINDING,0.5436874331810672,0.5865168539325843
2596,GO_POSITIVE_REGULATION_BY_HOST_OF_VIRAL_PROCESS,0.5143842939061133,0.5467824310520939
2597,GO_POSITIVE_REGULATION_OF_RESPONSE_TO_EXTRACELLULAR_STIMULUS,0.5670133151909806,0.5414708886619
2598,GO_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT_INTO_CYTOSOL,0.5502478374963553,0.5740551583248212
2599,GO_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY,0.5210904849839635,0.5336057201225741
2600,GO_RETINA_LAYER_FORMATION,0.5277480804742929,0.5281920326864148
2601,GO_EPIDERMIS_DEVELOPMENT,0.5330935951015647,0.5764044943820226
2602,GO_CELLULAR_RESPONSE_TO_ZINC_ION,0.49723005151132277,0.48774259448416746
2603,GO_REGULATION_OF_GASTRULATION,0.5458256390319759,0.5695607763023492
2604,GO_CELLULAR_RESPONSE_TO_IONIZING_RADIATION,0.517785985032559,0.5132788559754852
2605,GO_ACTIN_MEDIATED_CELL_CONTRACTION,0.544416366993877,0.5861082737487232
2606,GO_POSITIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE,0.5410146758674312,0.6075587334014301
2607,GO_POSITIVE_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT,0.5401885508795802,0.6159346271705822
2608,GO_NEUTRAL_LIPID_BIOSYNTHETIC_PROCESS,0.5326562348138789,0.5960163432073544
2609,GO_CELLULAR_RESPONSE_TO_NUTRIENT,0.5267275731363592,0.5633299284984677
2610,GO_POSITIVE_REGULATION_OF_GLUCOSE_TRANSPORT,0.5052969190397512,0.4976506639427988
2611,GO_ADENYLATE_CYCLASE_ACTIVATING_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY,0.529983477500243,0.5773237997957099
2612,GO_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS,0.5479638448828846,0.6106230847803882
2613,GO_REGULATION_OF_PLASMA_MEMBRANE_ORGANIZATION,0.5300320730877637,0.5824310520939734
2614,GO_RESPONSE_TO_AMINO_ACID,0.5630284770142872,0.5961184882533197
2615,GO_DETECTION_OF_BIOTIC_STIMULUS,0.5305180289629702,0.5763023493360573
2616,GO_RESPONSE_TO_VITAMIN_A,0.5688599475167655,0.600715015321757
2617,GO_POSITIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION,0.5504908154339586,0.5835546475995914
2618,GO_POSITIVE_REGULATION_OF_IMMUNOGLOBULIN_SECRETION,0.513023617455535,0.5219611848825332
2619,GO_SARCOPLASMIC_RETICULUM_CALCIUM_ION_TRANSPORT,0.5192438526581786,0.5328907048008171
2620,GO_VENTRICULAR_SEPTUM_DEVELOPMENT,0.5503450286713967,0.5892747701736466
2621,GO_POSITIVE_REGULATION_OF_LONG_TERM_SYNAPTIC_POTENTIATION,0.5362523082904073,0.6144024514811033
2622,GO_INSULIN_RECEPTOR_SIGNALING_PATHWAY,0.522694139372145,0.5305413687436159
2623,GO_VIRION_ASSEMBLY,0.5305666245504909,0.5550561797752809
2624,GO_LIPID_METABOLIC_PROCESS,0.5617163961512295,0.6176710929519919
2625,GO_REGULATION_OF_PROTEIN_LOCALIZATION,0.5507337933715618,0.6007150153217569
2626,GO_GLYCEROPHOSPHOLIPID_CATABOLIC_PROCESS,0.5184177276703276,0.5415730337078651
2627,GO_NEGATIVE_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS,0.5497618816211488,0.5803881511746679
2628,GO_KERATAN_SULFATE_BIOSYNTHETIC_PROCESS,0.5457770434444552,0.579979570990807
2629,GO_NEGATIVE_REGULATION_OF_CIRCADIAN_RHYTHM,0.5297890951501604,0.5947906026557712
2630,GO_POSITIVE_REGULATION_OF_LIPID_CATABOLIC_PROCESS,0.5390708523666051,0.5459652706843718
2631,GO_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR,0.5426669258431335,0.6024514811031665
2632,GO_BLOOD_VESSEL_REMODELING,0.5397025950043736,0.6017364657814096
2633,GO_POSITIVE_REGULATION_OF_TYROSINE_PHOSPHORYLATION_OF_STAT3_PROTEIN,0.49402274273495966,0.5481103166496425
2634,GO_TRIGLYCERIDE_CATABOLIC_PROCESS,0.5588978520750316,0.6195097037793666
2635,GO_REGULATION_OF_SKELETAL_MUSCLE_ADAPTATION,0.5479638448828846,0.580796731358529
2636,GO_GLIAL_CELL_MIGRATION,0.5260472349110701,0.5490296220633298
2637,GO_MODULATION_BY_VIRUS_OF_HOST_MORPHOLOGY_OR_PHYSIOLOGY,0.5107396248420644,0.5130745658835546
2638,GO_PROTEIN_K48_LINKED_DEUBIQUITINATION,0.5222567790844591,0.5328907048008171
2639,GO_RNA_SECONDARY_STRUCTURE_UNWINDING,0.5655068519778405,0.5845760980592442
2640,GO_ENDOPLASMIC_RETICULUM_CALCIUM_ION_HOMEOSTASIS,0.5194868305957819,0.5332992849846783
2641,GO_POSITIVE_REGULATION_OF_RESPONSE_TO_WOUNDING,0.5771697929827971,0.6201225740551582
2642,GO_STEROID_METABOLIC_PROCESS,0.557439984449412,0.6125638406537283
2643,GO_DIVALENT_INORGANIC_CATION_HOMEOSTASIS,0.5536981242103217,0.5800817160367723
2644,GO_REGULATION_OF_ANION_TRANSMEMBRANE_TRANSPORT,0.5587520653124697,0.6113381001021451
2645,GO_NEGATIVE_REGULATION_OF_GLYCOPROTEIN_METABOLIC_PROCESS,0.5291087569248712,0.5360572012257406
2646,GO_TOXIN_TRANSPORT,0.5501020507337934,0.5847803881511747
2647,GO_DETECTION_OF_LIGHT_STIMULUS,0.5184177276703276,0.5638406537282942
2648,GO_REGULATION_OF_HISTONE_PHOSPHORYLATION,0.527602293711731,0.5506639427987743
2649,GO_REGULATION_OF_PROTEIN_IMPORT,0.5417922052677617,0.6038815117466803
2650,GO_NEUROLOGICAL_SYSTEM_PROCESS_INVOLVED_IN_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE,0.5269705510739625,0.5823289070480082
2651,GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS,0.5408688891048693,0.5633299284984679
2652,GO_NEGATIVE_REGULATION_OF_DEPHOSPHORYLATION,0.5361551171153659,0.6199182839632279
2653,GO_DRUG_METABOLIC_PROCESS,0.5763922635824668,0.621859039836568
2654,GO_CELLULAR_RESPONSE_TO_CYTOKINE_STIMULUS,0.5445135581689182,0.6091930541368743
2655,GO_FAT_CELL_DIFFERENTIATION,0.5589950432500729,0.6034729315628191
2656,GO_RESPONSE_TO_ABIOTIC_STIMULUS,0.5594324035377588,0.6029622063329929
2657,GO_AMELOGENESIS,0.5207989114588395,0.5621041879468847
2658,GO_CELLULAR_RESPONSE_TO_INORGANIC_SUBSTANCE,0.551559918359413,0.6072522982635342
2659,GO_RESPONSE_TO_PROGESTERONE,0.5494703080960249,0.582635342185904
2660,GO_REGULATION_OF_PROTON_TRANSPORT,0.515696374769171,0.520020429009193
2661,GO_REGULATION_OF_NEURON_PROJECTION_REGENERATION,0.4848381766935562,0.4856996935648621
2662,GO_NEGATIVE_REGULATION_OF_INTERLEUKIN_8_PRODUCTION,0.5101564777918165,0.5226762002042901
2663,GO_POSITIVE_REGULATION_OF_SMAD_PROTEIN_IMPORT_INTO_NUCLEUS,0.5227427349596656,0.5405515832482124
2664,GO_GENE_SILENCING,0.5522888521722228,0.5922369765066393
2665,GO_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CONTRACTION,0.5283798231120614,0.5517875383043922
2666,GO_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL,0.5275536981242103,0.5927477017364657
2667,GO_ZINC_II_ION_TRANSPORT,0.5037418602390903,0.5403472931562819
2668,GO_INTERLEUKIN_1_MEDIATED_SIGNALING_PATHWAY,0.5363009038779278,0.5896833503575076
2669,GO_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_MIGRATION,0.5410632714549519,0.6200204290091931
2670,GO_VENTRICULAR_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL,0.5185635144328895,0.5100102145045965
2671,GO_RESPONSE_TO_FATTY_ACID,0.5504422198464379,0.6145045965270685
2672,GO_DNA_METHYLATION_INVOLVED_IN_GAMETE_GENERATION,0.5370298376907376,0.5738508682328907
2673,GO_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS,0.5127806395179317,0.5652706843718079
2674,GO_EPITHELIAL_CELL_APOPTOTIC_PROCESS,0.5466031684323064,0.5099080694586312
2675,GO_DNA_SYNTHESIS_INVOLVED_IN_DNA_REPAIR,0.556613859461561,0.5893769152196119
2676,GO_COLUMNAR_CUBOIDAL_EPITHELIAL_CELL_DIFFERENTIATION,0.5088443969287588,0.5885597548518897
2677,GO_RETROGRADE_TRANSPORT_ENDOSOME_TO_PLASMA_MEMBRANE,0.503353095538925,0.5378958120531154
2678,GO_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY,0.5716298960054427,0.6276813074565883
2679,GO_DRUG_TRANSPORT,0.5582175138497425,0.570582226762002
2680,GO_POSITIVE_REGULATION_OF_GROWTH,0.5425697346680921,0.5979570990806946
2681,GO_NEGATIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION,0.5465545728447857,0.5883554647599591
2682,GO_TISSUE_REMODELING,0.5496646904461074,0.6313585291113382
2683,GO_REGULATION_OF_CYTOPLASMIC_TRANSPORT,0.5642433667023035,0.6014300306435139
2684,GO_CD4_POSITIVE_OR_CD8_POSITIVE_ALPHA_BETA_T_CELL_LINEAGE_COMMITMENT,0.5387306832539606,0.5854954034729315
2685,GO_SEGMENT_SPECIFICATION,0.5224511614345417,0.5360572012257405
2686,GO_CELLULAR_RESPONSE_TO_STEROL,0.5205559335212363,0.5457609805924413
2687,GO_T_CELL_MIGRATION,0.4936339780347944,0.5424923391215527
2688,GO_OSSIFICATION,0.5434930508309845,0.6108273748723188
2689,GO_MULTI_MULTICELLULAR_ORGANISM_PROCESS,0.5491787345709009,0.6210418794688457
2690,GO_REGULATION_OF_ENDOCYTOSIS,0.5405773155797453,0.5960163432073544
2691,GO_REGULATION_OF_EPIDERMAL_CELL_DIFFERENTIATION,0.5095247351540481,0.5537282941777324
2692,GO_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY,0.5256584702109048,0.5199182839632278
2693,GO_ACTION_POTENTIAL,0.5606472932257751,0.6168539325842697
2694,GO_GOLGI_TO_VACUOLE_TRANSPORT,0.5340169112644572,0.5763023493360572
2695,GO_IMMUNOGLOBULIN_PRODUCTION_INVOLVED_IN_IMMUNOGLOBULIN_MEDIATED_IMMUNE_RESPONSE,0.5258042569734668,0.5762002042900919
2696,GO_NEGATIVE_T_CELL_SELECTION,0.5306152201380114,0.5720122574055159
2697,GO_LIPOPROTEIN_LOCALIZATION,0.5325590436388375,0.5685393258426966
2698,GO_REGULATION_OF_CYTOKINE_BIOSYNTHETIC_PROCESS,0.5395568082418116,0.5706843718079673
2699,GO_NEGATIVE_REGULATION_OF_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING,0.5449509184566041,0.5827374872318692
2700,GO_DETECTION_OF_VISIBLE_LIGHT,0.5181261541452036,0.5854954034729316
2701,GO_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CHROMOSOME_TELOMERIC_REGION,0.5397997861794149,0.5257405515832482
2702,GO_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY,0.5480610360579259,0.5694586312563841
2703,GO_HISTONE_H3_K4_METHYLATION,0.5439304111186705,0.602247191011236
2704,GO_NEGATIVE_REGULATION_OF_BLOOD_PRESSURE,0.5417922052677617,0.5756894790602656
2705,GO_ALCOHOL_METABOLIC_PROCESS,0.5572941976868501,0.6017364657814096
2706,GO_NEGATIVE_REGULATION_OF_INTERLEUKIN_12_PRODUCTION,0.5078724851783458,0.5517875383043922
2707,GO_CELL_SUBSTRATE_JUNCTION_ASSEMBLY,0.5207017202837982,0.547906026557712
2708,GO_MONOSACCHARIDE_TRANSPORT,0.5461658081446205,0.5812053115423903
2709,GO_REGULATION_OF_B_CELL_ACTIVATION,0.5607444844008164,0.5684371807967314
2710,GO_REGULATION_OF_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS,0.5365438818155311,0.5835546475995915
2711,GO_REGULATION_OF_STEROL_TRANSPORT,0.5055398969773545,0.5405515832482125
2712,GO_POSITIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION,0.5521916609971814,0.5909090909090909
2713,GO_NEGATIVE_REGULATION_OF_GROWTH,0.5450967052191661,0.5695607763023494
2714,GO_NEGATIVE_REGULATION_OF_MACROPHAGE_DERIVED_FOAM_CELL_DIFFERENTIATION,0.5041306249392555,0.5304392236976507
2715,GO_REGULATION_OF_SYSTEM_PROCESS,0.559966955000486,0.5998978549540347
2716,GO_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION,0.5573913888618913,0.5813074565883554
2717,GO_REGULATION_OF_CARBOHYDRATE_BIOSYNTHETIC_PROCESS,0.5375643891534648,0.6156281920326864
2718,GO_RESPONSE_TO_BMP,0.5445135581689182,0.6167517875383044
2719,GO_IMIDAZOLE_CONTAINING_COMPOUND_METABOLIC_PROCESS,0.5326076392263582,0.5587334014300307
2720,GO_RESPONSE_TO_PH,0.5491787345709009,0.6008171603677221
2721,GO_SMALL_MOLECULE_CATABOLIC_PROCESS,0.553795315385363,0.6088866189989786
2722,GO_OXALATE_TRANSPORT,0.5580231314996599,0.6524004085801838
2723,GO_CELLULAR_RESPONSE_TO_EXOGENOUS_DSRNA,0.49013509573330744,0.4944841675178754
2724,GO_RESPONSE_TO_TEMPERATURE_STIMULUS,0.545534065506852,0.6191011235955056
2725,GO_REGULATION_OF_TOR_SIGNALING,0.5476722713577608,0.5794688457609806
2726,GO_DNA_REPLICATION_CHECKPOINT,0.5254154922733015,0.5661899897854954
2727,GO_RESPONSE_TO_ACETYLCHOLINE,0.5055884925648751,0.5084780388151174
2728,GO_CELLULAR_MODIFIED_AMINO_ACID_METABOLIC_PROCESS,0.5559335212362717,0.6082737487231868
2729,GO_REGULATION_OF_ISOTYPE_SWITCHING,0.5435902420060259,0.5415730337078651
2730,GO_CELLULAR_GLUCOSE_HOMEOSTASIS,0.5281854407619788,0.5811031664964249
2731,GO_HEAD_DEVELOPMENT,0.5423267567304889,0.5830439223697651
2732,GO_REGULATION_OF_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION,0.5066575954903295,0.5002042900919306
2733,GO_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_PRODUCTION,0.5205073379337156,0.5093973442288049
2734,GO_CYCLIC_NUCLEOTIDE_BIOSYNTHETIC_PROCESS,0.5365924774030518,0.6002042900919305
2735,GO_REGULATION_OF_APPETITE,0.5403343376421421,0.5652706843718079
2736,GO_PROTEIN_DEGLYCOSYLATION,0.5495189036835455,0.5577119509703778
2737,GO_POSITIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION,0.5360579259403246,0.5732379979570991
2738,GO_REGULATION_OF_PHOSPHOLIPASE_A2_ACTIVITY,0.5329964039265235,0.5923391215526046
2739,GO_RESPONSE_TO_VITAMIN_D,0.5241520069977647,0.5951991828396322
2740,GO_TRANSLATIONAL_ELONGATION,0.517785985032559,0.5078651685393258
2741,GO_REGULATION_OF_CELL_SUBSTRATE_ADHESION,0.5635144328894937,0.5951991828396322
2742,GO_CYTOKINE_SECRETION,0.5338225289143745,0.5638406537282942
2743,GO_POSITIVE_REGULATION_OF_OXIDOREDUCTASE_ACTIVITY,0.5470891243075129,0.6020429009193055
2744,GO_LYMPHOCYTE_CHEMOTAXIS,0.49907668383710757,0.553932584269663
2745,GO_MESODERMAL_CELL_DIFFERENTIATION,0.5043736028768587,0.534014300306435
2746,GO_METANEPHRIC_MESENCHYME_DEVELOPMENT,0.5110311983671882,0.5322778345250255
2747,GO_BENZENE_CONTAINING_COMPOUND_METABOLIC_PROCESS,0.5357663524152007,0.6056179775280899
2748,GO_AUDITORY_RECEPTOR_CELL_DEVELOPMENT,0.5233744775974342,0.5805924412665986
2749,GO_REGULATION_OF_ACROSOME_REACTION,0.49246768393429874,0.5314606741573034
2750,GO_NEURONAL_STEM_CELL_POPULATION_MAINTENANCE,0.5148702497813199,0.5660878447395301
2751,GO_ORGANIC_CYCLIC_COMPOUND_CATABOLIC_PROCESS,0.565555447565361,0.6018386108273748
2752,GO_ACTIN_FILAMENT_POLYMERIZATION,0.5368840509281757,0.5701736465781408
2753,GO_SMOOTH_MUSCLE_CONTRACTION,0.5594809991252794,0.5577119509703778
2754,GO_MACROPHAGE_CHEMOTAXIS,0.5019438235008261,0.5182839632277835
2755,GO_NEUTRAL_LIPID_METABOLIC_PROCESS,0.5498590727961901,0.6202247191011236
2756,GO_POSITIVE_REGULATION_OF_INTERLEUKIN_4_PRODUCTION,0.5439304111186705,0.5278855975485189
2757,GO_DEFENSE_RESPONSE_TO_GRAM_POSITIVE_BACTERIUM,0.5565652638740403,0.6243105209397344
2758,GO_RESPONSE_TO_LIPOPROTEIN_PARTICLE,0.49630673534843034,0.49979570990806943
2759,GO_AMINO_ACID_BETAINE_METABOLIC_PROCESS,0.5115171542423947,0.545250255362615
2760,GO_ALPHA_BETA_T_CELL_ACTIVATION,0.5894644766255224,0.6191011235955056
2761,GO_RIBONUCLEOPROTEIN_COMPLEX_DISASSEMBLY,0.5160851394693362,0.5039836567926456
2762,GO_CELL_SUBSTRATE_ADHERENS_JUNCTION_ASSEMBLY,0.5388764700165225,0.5611848825331972
2763,GO_ENTEROENDOCRINE_CELL_DIFFERENTIATION,0.5213820585090874,0.587538304392237
2764,GO_REGULATION_OF_JNK_CASCADE,0.5489843522208183,0.5685393258426966
2765,GO_CELLULAR_ALDEHYDE_METABOLIC_PROCESS,0.541889396442803,0.6044943820224719
2766,GO_RHYTHMIC_BEHAVIOR,0.527456506949169,0.5742594484167518
2767,GO_DEVELOPMENTAL_PIGMENTATION,0.5051025366896685,0.5840653728294177
2768,GO_ARGININE_METABOLIC_PROCESS,0.5123432792302459,0.5536261491317671
2769,GO_ACIDIC_AMINO_ACID_TRANSPORT,0.540480124404704,0.587129724208376
2770,GO_NON_RECOMBINATIONAL_REPAIR,0.54315288171834,0.5240040858018387
2771,GO_CARBOHYDRATE_METABOLIC_PROCESS,0.5494217125085042,0.6321756894790602
2772,GO_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY,0.545242491981728,0.5954034729315627
2773,GO_OLFACTORY_LOBE_DEVELOPMENT,0.5473321022451162,0.5971399387129723
2774,GO_RESPONSE_TO_INTERLEUKIN_6,0.5446593449314803,0.6087844739530133
2775,GO_VASCULOGENESIS,0.5266789775488385,0.5608784473953012
2776,GO_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY,0.5304694333754495,0.601532175689479
2777,GO_REGULATION_OF_CELL_CELL_ADHESION,0.5625911167266012,0.6021450459652706
2778,GO_BRANCHING_INVOLVED_IN_LABYRINTHINE_LAYER_MORPHOGENESIS,0.5211390805714841,0.5433094994892748
2779,GO_REGULATION_OF_SMOOTH_MUSCLE_CELL_PROLIFERATION,0.5576829623870153,0.6202247191011236
2780,GO_IMMUNE_RESPONSE,0.5550588006609,0.595812053115424
2781,GO_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY,0.5245893672854505,0.5220633299284985
2782,GO_POSITIVE_REGULATION_OF_CAMP_METABOLIC_PROCESS,0.5343084847895812,0.6016343207354444
2783,GO_MECHANORECEPTOR_DIFFERENTIATION,0.5295947128000777,0.5691521961184882
2784,GO_HISTONE_UBIQUITINATION,0.5491787345709009,0.592032686414709
2785,GO_CELLULAR_RESPONSE_TO_ANTIBIOTIC,0.5423267567304889,0.5707865168539327
2786,GO_NEGATIVE_REGULATION_OF_LYASE_ACTIVITY,0.49645252211099233,0.546373850868233
2787,GO_NEURON_APOPTOTIC_PROCESS,0.5525804256973467,0.5978549540347293
2788,GO_REGULATION_OF_VASOCONSTRICTION,0.5452910875692487,0.554749744637385
2789,GO_CELLULAR_RESPONSE_TO_FATTY_ACID,0.5457770434444552,0.6232890704800818
2790,GO_MONOVALENT_INORGANIC_ANION_HOMEOSTASIS,0.5288171833997473,0.5938712972420838
2791,GO_REGULATION_OF_PH,0.5605986976382544,0.6533197139938713
2792,GO_CYCLOOXYGENASE_PATHWAY,0.5242977937603266,0.566394279877426
2793,GO_OXIDOREDUCTION_COENZYME_METABOLIC_PROCESS,0.5433958596559433,0.6195097037793666
2794,GO_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_CELL_CELL_SIGNALING,0.541743609680241,0.5827374872318692
2795,GO_POSITIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS,0.5586548741374283,0.6239019407558734
2796,GO_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS,0.5584604917873457,0.6054136874361593
2797,GO_GRANULOCYTE_DIFFERENTIATION,0.5162309262318981,0.498876404494382
2798,GO_GOLGI_RIBBON_FORMATION,0.503790455826611,0.5161389172625127
2799,GO_NEGATIVE_REGULATION_OF_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE,0.507289338128098,0.5250255362614913
2800,GO_DEOXYRIBONUCLEOTIDE_BIOSYNTHETIC_PROCESS,0.511760132179998,0.5558733401430032
2801,GO_PROTEIN_LOCALIZATION_TO_GOLGI_APPARATUS,0.5301292642628049,0.5937691521961185
2802,GO__DE_NOVO_POSTTRANSLATIONAL_PROTEIN_FOLDING,0.5166196909320634,0.5167517875383043
2803,GO_POSITIVE_REGULATION_OF_PROTEIN_COMPLEX_ASSEMBLY,0.5389250656040432,0.5934627170582227
2804,GO_PERK_MEDIATED_UNFOLDED_PROTEIN_RESPONSE,0.510642433667023,0.5258426966292135
2805,GO_RESPONSE_TO_CORTICOSTERONE,0.5260472349110701,0.5735444330949949
2806,GO_REGULATION_OF_VIRAL_TRANSCRIPTION,0.5403829332296628,0.5651685393258428
