,pathway,train_gradient_boosting_roc_auc_score,validation_gradient_boosting_roc_auc_score
2345,GO_CALCIUM_ION_REGULATED_EXOCYTOSIS_OF_NEUROTRANSMITTER,0.8091930541368743,0.4188679245283019
2346,GO_REGULATION_OF_REGULATED_SECRETORY_PATHWAY,0.8927477017364658,0.5371069182389937
2347,GO_POSITIVE_REGULATION_OF_RECEPTOR_INTERNALIZATION,0.7484167517875382,0.5012578616352201
2348,GO_CARDIAC_MUSCLE_CELL_CONTRACTION,0.7708886618998978,0.47861635220125787
2349,GO_AMINO_SUGAR_CATABOLIC_PROCESS,0.568335035750766,0.4830188679245283
2350,GO_POSITIVE_REGULATION_OF_MACROPHAGE_CHEMOTAXIS,0.606435137895812,0.5559748427672956
2351,GO_REGULATION_OF_B_CELL_APOPTOTIC_PROCESS,0.6491317671092953,0.5094339622641509
2352,GO_MITOCHONDRIAL_RNA_METABOLIC_PROCESS,0.6227783452502553,0.3572327044025157
2353,GO_MODULATION_OF_EXCITATORY_POSTSYNAPTIC_POTENTIAL,0.7996935648621042,0.6194968553459119
2354,GO_NUCLEUS_LOCALIZATION,0.7025536261491317,0.5188679245283019
2355,GO_RESPONSE_TO_HEPATOCYTE_GROWTH_FACTOR,0.6549540347293156,0.5088050314465409
2356,GO_REGULATION_OF_SYNAPTIC_VESICLE_EXOCYTOSIS,0.6887640449438203,0.47861635220125787
2357,GO_ORGANELLE_ASSEMBLY,0.9516853932584269,0.4937106918238993
2358,GO_MITOTIC_DNA_INTEGRITY_CHECKPOINT,0.8450459652706844,0.4930817610062893
2359,GO_FATTY_ACID_DERIVATIVE_TRANSPORT,0.7462717058222675,0.5867924528301887
2360,GO_NATURAL_KILLER_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,0.570582226762002,0.4320754716981132
2361,GO_CARDIAC_VENTRICLE_DEVELOPMENT,0.9129724208375894,0.4880503144654088
2362,GO_MALE_MEIOSIS_I,0.6695607763023493,0.369811320754717
2363,GO_GLYCEROLIPID_BIOSYNTHETIC_PROCESS,0.9146067415730338,0.5396226415094341
2364,GO_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS,0.830541368743616,0.5069182389937107
2365,GO_POSITIVE_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT,0.6637385086823289,0.48238993710691824
2366,GO_POSITIVE_REGULATION_OF_HEART_CONTRACTION,0.697752808988764,0.489937106918239
2367,GO_CELLULAR_RESPONSE_TO_PROSTAGLANDIN_E_STIMULUS,0.7106230847803882,0.49559748427672956
2368,GO_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS,0.7622063329928498,0.3893081761006289
2369,GO_PURINE_NUCLEOSIDE_BIOSYNTHETIC_PROCESS,0.7725229826353422,0.5018867924528302
2370,GO_FEMALE_SEX_DIFFERENTIATION,0.8681307456588356,0.5578616352201258
2371,GO_POSITIVE_REGULATION_OF_CIRCADIAN_RHYTHM,0.7374872318692544,0.5509433962264151
2372,GO_ECTODERMAL_PLACODE_DEVELOPMENT,0.7013278855975484,0.5874213836477987
2373,GO_POSITIVE_REGULATION_OF_PHAGOCYTOSIS,0.8125638406537282,0.4547169811320755
2374,GO_CELLULAR_RESPONSE_TO_ETHANOL,0.6769152196118489,0.5534591194968553
2375,GO_RESPIRATORY_BURST,0.6605720122574056,0.529559748427673
2376,GO_POSITIVE_REGULATION_OF_DNA_REPAIR,0.6835546475995914,0.5289308176100629
2377,GO_CEREBRAL_CORTEX_GABAERGIC_INTERNEURON_DIFFERENTIATION,0.6212461695607763,0.5559748427672956
2378,GO_NIK_NF_KAPPAB_SIGNALING,0.7996935648621041,0.38742138364779877
2379,GO_MAMMARY_GLAND_DEVELOPMENT,0.8859039836567927,0.560377358490566
2380,GO_NEGATIVE_REGULATION_OF_SECRETION,0.9183861082737487,0.5742138364779874
2381,GO_MITOTIC_SPINDLE_ORGANIZATION,0.7953013278855975,0.4811320754716981
2382,GO_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS,0.9344228804902963,0.5169811320754717
2383,GO_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION,0.6871297242083759,0.5553459119496855
2384,GO_MAINTENANCE_OF_CELL_POLARITY,0.6908069458631257,0.7358490566037735
2385,GO_MRNA_CLEAVAGE,0.6234933605720122,0.5748427672955975
2386,GO_POSITIVE_REGULATION_OF_URINE_VOLUME,0.6136874361593463,0.5691823899371069
2387,GO_GLYCINE_METABOLIC_PROCESS,0.6412665985699693,0.4169811320754717
2388,GO_POSITIVE_REGULATION_OF_CHEMOKINE_PRODUCTION,0.7972420837589377,0.42641509433962266
2389,GO_REGULATION_OF_GLYCOGEN_METABOLIC_PROCESS,0.699284984678243,0.4150943396226415
2390,GO_ESTABLISHMENT_OF_NUCLEUS_LOCALIZATION,0.6707865168539325,0.5037735849056604
2391,GO_ENDODERM_DEVELOPMENT,0.8762002042900919,0.5786163522012578
2392,GO_VESICLE_COATING,0.8451481103166496,0.6547169811320754
2393,GO_CYTOPLASMIC_SEQUESTERING_OF_TRANSCRIPTION_FACTOR,0.593973442288049,0.47044025157232705
2394,GO_PROTEIN_TRANSPORT_ALONG_MICROTUBULE,0.7155260469867212,0.49433962264150944
2395,GO_AUDITORY_RECEPTOR_CELL_DIFFERENTIATION,0.7491317671092953,0.49433962264150944
2396,GO_REGULATION_OF_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY,0.6477017364657813,0.5352201257861635
2397,GO_CAMERA_TYPE_EYE_PHOTORECEPTOR_CELL_DIFFERENTIATION,0.7205311542390195,0.5748427672955976
2398,GO_REGULATION_OF_GROWTH_HORMONE_SECRETION,0.6447395301327885,0.6012578616352201
2399,GO_PYRIMIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS,0.8015321756894789,0.44025157232704404
2400,GO_MICROGLIAL_CELL_ACTIVATION,0.6698672114402451,0.44088050314465405
2401,GO_OXIDATION_REDUCTION_PROCESS,0.976608784473953,0.6672955974842767
2402,GO_RESPONSE_TO_ATP,0.722267620020429,0.45157232704402517
2403,GO_WATER_HOMEOSTASIS,0.9088866189989785,0.45660377358490567
2404,GO_VOCALIZATION_BEHAVIOR,0.7555669050051074,0.6333333333333333
2405,GO_GOLGI_TO_PLASMA_MEMBRANE_PROTEIN_TRANSPORT,0.7259448416751787,0.5345911949685535
2406,GO_LONG_TERM_MEMORY,0.7907048008171603,0.6025157232704402
2407,GO_ADRENAL_GLAND_DEVELOPMENT,0.6781409601634321,0.6635220125786163
2408,GO_CELLULAR_RESPONSE_TO_CHOLESTEROL,0.6906026557711951,0.47861635220125787
2409,GO_POSITIVE_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.683758937691522,0.4937106918238994
2410,GO_VIRAL_LIFE_CYCLE,0.8977528089887641,0.3937106918238994
2411,GO_REGULATION_OF_SMOOTH_MUSCLE_CELL_MIGRATION,0.8062308478038815,0.6264150943396226
2412,GO_ENTRAINMENT_OF_CIRCADIAN_CLOCK,0.724514811031665,0.5276729559748428
2413,GO_REGULATION_OF_CGMP_METABOLIC_PROCESS,0.7545454545454545,0.539622641509434
2414,GO_REGULATION_OF_CYTOKINE_SECRETION,0.9275791624106231,0.4327044025157233
2415,GO_CELLULAR_RESPONSE_TO_AMINO_ACID_STARVATION,0.6563840653728296,0.5333333333333333
2416,GO_POSITIVE_REGULATION_OF_IMMUNOGLOBULIN_PRODUCTION,0.6772216547497446,0.4251572327044025
2417,GO_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRION,0.8707865168539326,0.7081761006289308
2418,GO_REGULATION_OF_SENSORY_PERCEPTION,0.7576098059244126,0.5132075471698113
2419,GO_REGULATION_OF_REGULATORY_T_CELL_DIFFERENTIATION,0.5682328907048009,0.5320754716981132
2420,GO_CHONDROITIN_SULFATE_CATABOLIC_PROCESS,0.6931562819203269,0.5132075471698113
2421,GO_RESPONSE_TO_AUDITORY_STIMULUS,0.8048008171603678,0.6817610062893081
2422,GO_PRESYNAPTIC_PROCESS_INVOLVED_IN_SYNAPTIC_TRANSMISSION,0.9202247191011236,0.42955974842767297
2423,GO_PROTEIN_UBIQUITINATION,0.954749744637385,0.6603773584905661
2424,GO_MAINTENANCE_OF_CELL_NUMBER,0.9334014300306436,0.5427672955974843
2425,GO_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION,0.9797752808988764,0.6352201257861636
2426,GO_NEGATIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION,0.8352400408580184,0.5723270440251572
2427,GO_COENZYME_BIOSYNTHETIC_PROCESS,0.7779366700715015,0.5572327044025157
2428,GO_EPIBOLY,0.6835546475995914,0.5937106918238995
2429,GO_NEGATIVE_REGULATION_OF_INFLAMMATORY_RESPONSE,0.8609805924412667,0.49245283018867925
2430,GO_REGULATION_OF_CALCIUM_ION_DEPENDENT_EXOCYTOSIS,0.8720122574055158,0.48427672955974843
2431,GO_CENTRAL_NERVOUS_SYSTEM_PROJECTION_NEURON_AXONOGENESIS,0.7912155260469866,0.49748427672955975
2432,GO_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS,0.7613891726251277,0.6289308176100629
2433,GO_INTESTINAL_EPITHELIAL_CELL_DIFFERENTIATION,0.6239019407558734,0.40628930817610065
2434,GO_ORGANOPHOSPHATE_CATABOLIC_PROCESS,0.9118488253319714,0.4427672955974843
2435,GO_NEGATIVE_REGULATION_OF_BEHAVIOR,0.6293156281920326,0.4918238993710692
2436,GO_POSITIVE_REGULATION_OF_P38MAPK_CASCADE,0.6531154239019408,0.5490566037735849
2437,GO_MEMBRANE_PROTEIN_INTRACELLULAR_DOMAIN_PROTEOLYSIS,0.5773237997957099,0.5383647798742138
2438,GO_POSITIVE_REGULATION_OF_CHROMATIN_MODIFICATION,0.864862104187947,0.5496855345911951
2439,GO_RESPONSE_TO_CAFFEINE,0.7588355464759959,0.670440251572327
2440,GO_DISTAL_TUBULE_DEVELOPMENT,0.6234933605720123,0.4628930817610063
2441,GO_CRANIAL_SKELETAL_SYSTEM_DEVELOPMENT,0.8088866189989785,0.5144654088050314
2442,GO_DNA_TEMPLATED_TRANSCRIPTION_INITIATION,0.897344228804903,0.7477987421383647
2443,GO_REGULATION_OF_HORMONE_BIOSYNTHETIC_PROCESS,0.7094994892747702,0.6138364779874214
2444,GO_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS,0.6769152196118489,0.5031446540880503
2445,GO_POSITIVE_REGULATION_OF_NEUROTRANSMITTER_SECRETION,0.6157303370786517,0.5251572327044025
2446,GO_GENETIC_IMPRINTING,0.663432073544433,0.5276729559748428
2447,GO_CELLULAR_PROCESS_INVOLVED_IN_REPRODUCTION_IN_MULTICELLULAR_ORGANISM,0.9415730337078652,0.5345911949685536
2448,GO_POSITIVE_REGULATION_OF_CELL_DEATH,0.9485188968335035,0.5836477987421383
2449,GO_TROPHOBLAST_GIANT_CELL_DIFFERENTIATION,0.5767109295199183,0.43647798742138366
2450,GO_ER_ASSOCIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,0.7291113381001022,0.4591194968553459
2451,GO_ISOTYPE_SWITCHING,0.6725229826353423,0.5044025157232704
2452,GO_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY,0.8007150153217569,0.3930817610062893
2453,GO_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM,0.8079673135852912,0.5094339622641509
2454,GO_SIGNAL_RELEASE,0.9262512768130746,0.4496855345911949
2455,GO_REGULATION_OF_EXOSOMAL_SECRETION,0.5718079673135854,0.3893081761006289
2456,GO_REGULATION_OF_INCLUSION_BODY_ASSEMBLY,0.6628192032686414,0.47735849056603774
2457,GO_REGULATION_OF_CHRONIC_INFLAMMATORY_RESPONSE,0.5831460674157303,0.4666666666666667
2458,GO_REGULATION_OF_T_CELL_DIFFERENTIATION,0.8750766087844739,0.6345911949685535
2459,GO_ADAPTIVE_IMMUNE_RESPONSE,0.9442288049029622,0.43522012578616354
2460,GO_TRANSLESION_SYNTHESIS,0.7089887640449438,0.5811320754716981
2461,GO_REGULATION_OF_GLOMERULUS_DEVELOPMENT,0.626046986721144,0.4540880503144654
2462,GO_METHIONINE_METABOLIC_PROCESS,0.638100102145046,0.4358490566037736
2463,GO_DICARBOXYLIC_ACID_TRANSPORT,0.8845760980592442,0.5547169811320755
2464,GO_NEGATIVE_REGULATION_OF_SKELETAL_MUSCLE_TISSUE_DEVELOPMENT,0.6484167517875382,0.5113207547169811
2465,GO_DNA_RECOMBINATION,0.9225740551583249,0.5125786163522013
2466,GO_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,0.7307456588355464,0.5037735849056604
2467,GO_PROTEIN_FOLDING,0.8621041879468846,0.4220125786163522
2468,GO_GLYCOSPHINGOLIPID_METABOLIC_PROCESS,0.8605720122574054,0.47547169811320755
2469,GO_REGULATION_OF_MRNA_POLYADENYLATION,0.5529111338100102,0.4559748427672956
2470,GO_NEURON_MIGRATION,0.9280898876404495,0.5440251572327044
2471,GO_REGULATION_OF_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE,0.5810010214504596,0.5075471698113208
2472,GO_POSITIVE_REGULATION_OF_RESPONSE_TO_TUMOR_CELL,0.5704800817160367,0.540251572327044
2473,GO_REGULATION_OF_ACTION_POTENTIAL,0.8071501532175691,0.5490566037735849
2474,GO_REGULATION_OF_NF_KAPPAB_IMPORT_INTO_NUCLEUS,0.7804902962206333,0.4377358490566038
2475,GO_POSITIVE_REGULATION_OF_TISSUE_REMODELING,0.6382022471910113,0.379874213836478
2476,GO_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS,0.8769152196118488,0.5182389937106918
2477,GO_DORSAL_VENTRAL_NEURAL_TUBE_PATTERNING,0.7443309499489275,0.560377358490566
2478,GO_TOLL_LIKE_RECEPTOR_4_SIGNALING_PATHWAY,0.6675178753830439,0.5628930817610063
2479,GO_POSITIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION,0.798161389172625,0.6012578616352201
2480,GO_CALCIUM_ION_REGULATED_EXOCYTOSIS,0.8667007150153218,0.4490566037735849
2481,GO_CELLULAR_RESPONSE_TO_NITROGEN_COMPOUND,0.9579162410623084,0.520125786163522
2482,GO_RETINAL_METABOLIC_PROCESS,0.6013278855975485,0.5220125786163522
2483,GO_MOLTING_CYCLE,0.8773237997957098,0.6251572327044025
2484,GO_CHROMOSOME_ORGANIZATION_INVOLVED_IN_MEIOTIC_CELL_CYCLE,0.8062308478038814,0.46729559748427674
2485,GO_POSITIVE_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION,0.6833503575076608,0.48238993710691824
2486,GO_OOCYTE_MATURATION,0.7055158324821246,0.4427672955974843
2487,GO_DNA_BIOSYNTHETIC_PROCESS,0.8495403472931563,0.5886792452830188
2488,GO_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING,0.8212461695607763,0.5735849056603773
2489,GO_SPERMATID_NUCLEUS_DIFFERENTIATION,0.6752808988764045,0.6056603773584905
2490,GO_MULTI_ORGANISM_LOCALIZATION,0.7950970377936669,0.5421383647798742
2491,GO_NEGATIVE_REGULATION_OF_CELL_DEATH,0.9813074565883555,0.5465408805031446
2492,GO_TRANSCRIPTION_INITIATION_FROM_RNA_POLYMERASE_II_PROMOTER,0.8993871297242083,0.7169811320754718
2493,GO_POSITIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH,0.9411644535240042,0.5547169811320753
2494,GO_REGULATION_OF_ERYTHROCYTE_DIFFERENTIATION,0.7170582226762002,0.5559748427672956
2495,GO_METANEPHRIC_NEPHRON_DEVELOPMENT,0.7939734422880489,0.5150943396226415
2496,GO_POSITIVE_REGULATION_OF_NEUROLOGICAL_SYSTEM_PROCESS,0.7101123595505617,0.5955974842767296
2497,GO_TRACHEA_DEVELOPMENT,0.6638406537282941,0.44276729559748423
2498,GO_NEUROGENESIS,0.99244126659857,0.5792452830188679
2499,GO_POSITIVE_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION,0.6389172625127681,0.5213836477987421
2500,GO_POSITIVE_REGULATION_OF_SEQUENCE_SPECIFIC_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY,0.9308478038815118,0.4075471698113208
2501,GO_NEGATIVE_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE,0.6896833503575077,0.5578616352201258
2502,GO_POSITIVE_REGULATION_OF_AMINE_TRANSPORT,0.7773237997957099,0.4710691823899371
2503,GO_ENDOMEMBRANE_SYSTEM_ORGANIZATION,0.9463738508682329,0.6238993710691824
2504,GO_APOPTOTIC_PROCESS_INVOLVED_IN_DEVELOPMENT,0.7521961184882532,0.6270440251572327
2505,GO_RESPONSE_TO_LOW_DENSITY_LIPOPROTEIN_PARTICLE,0.6061287027579163,0.4408805031446541
2506,GO_RETINOIC_ACID_METABOLIC_PROCESS,0.6420837589376914,0.4641509433962264
2507,GO_GLYCEROPHOSPHOLIPID_METABOLIC_PROCESS,0.9449438202247191,0.580503144654088
2508,GO_REGULATION_OF_PROTEIN_ACETYLATION,0.7708886618998978,0.5081761006289308
2509,GO_REGULATION_OF_NEUROLOGICAL_SYSTEM_PROCESS,0.8557711950970378,0.510062893081761
2510,GO_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,0.8541368743615935,0.6031446540880503
2511,GO_SODIUM_ION_HOMEOSTASIS,0.775076608784474,0.42515723270440253
2512,GO_CELLULAR_RESPONSE_TO_HEAT,0.7686414708886619,0.4509433962264151
2513,GO_T_CELL_RECEPTOR_SIGNALING_PATHWAY,0.8593462717058222,0.5069182389937106
2514,GO_POSITIVE_REGULATION_OF_LAMELLIPODIUM_ASSEMBLY,0.587946884576098,0.46729559748427674
2515,GO_PURINE_NUCLEOTIDE_TRANSPORT,0.5653728294177732,0.5421383647798742
2516,GO_REGULATION_OF_PROTEIN_STABILITY,0.9192032686414708,0.6559748427672957
2517,GO_REGULATION_OF_DNA_METABOLIC_PROCESS,0.9244126659856997,0.5150943396226415
2518,GO_NADH_METABOLIC_PROCESS,0.6757916241062307,0.3723270440251572
2519,GO_POSITIVE_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT,0.906026557711951,0.47861635220125787
2520,GO_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION,0.8395301327885597,0.3584905660377358
2521,GO_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY,0.6802860061287027,0.49245283018867925
2522,GO_TELOMERE_MAINTENANCE_VIA_TELOMERASE,0.6801838610827375,0.4779874213836478
2523,GO_REGULATION_OF_GRANULOCYTE_MACROPHAGE_COLONY_STIMULATING_FACTOR_PRODUCTION,0.6093973442288049,0.4477987421383648
2524,GO_GROWTH,0.9738508682328907,0.568553459119497
2525,GO_EMBRYONIC_MORPHOGENESIS,0.967926455566905,0.5679245283018868
2526,GO_LIPID_PARTICLE_ORGANIZATION,0.6152196118488252,0.6396226415094339
2527,GO_NEGATIVE_REGULATION_OF_MULTICELLULAR_ORGANISM_GROWTH,0.6499489274770175,0.48742138364779874
2528,GO_NEGATIVE_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS,0.7514811031664963,0.4962264150943396
2529,GO_OOCYTE_DIFFERENTIATION,0.7410623084780389,0.5163522012578616
2530,GO_JAK_STAT_CASCADE_INVOLVED_IN_GROWTH_HORMONE_SIGNALING_PATHWAY,0.6743615934627171,0.5232704402515723
2531,GO_INTERSTRAND_CROSS_LINK_REPAIR,0.6849846782431052,0.5018867924528302
2532,GO_REGULATION_OF_STEM_CELL_POPULATION_MAINTENANCE,0.6261491317671094,0.4867924528301887
2533,GO_POSITIVE_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING,0.710929519918284,0.5270440251572327
2534,GO_GANGLIOSIDE_BIOSYNTHETIC_PROCESS,0.6038815117466804,0.4968553459119497
2535,GO_POSITIVE_REGULATION_OF_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE,0.563023493360572,0.4937106918238994
2536,GO_ANDROGEN_METABOLIC_PROCESS,0.7328907048008172,0.5238993710691824
2537,GO_NEGATIVE_REGULATION_OF_EPIDERMIS_DEVELOPMENT,0.6791624106230848,0.5477987421383648
2538,GO_INDOLE_CONTAINING_COMPOUND_METABOLIC_PROCESS,0.7778345250255363,0.4308176100628931
2539,GO_NEGATIVE_REGULATION_OF_T_CELL_PROLIFERATION,0.7733401430030644,0.7509433962264151
2540,GO_REGULATION_OF_T_CELL_CYTOKINE_PRODUCTION,0.6179775280898877,0.5742138364779874
2541,GO_REGULATION_OF_CHEMOKINE_BIOSYNTHETIC_PROCESS,0.6091930541368744,0.39496855345911946
2542,GO_POSITIVE_REGULATION_OF_CARTILAGE_DEVELOPMENT,0.7447395301327885,0.5742138364779874
2543,GO_MUSCLE_ATROPHY,0.6111338100102145,0.5761006289308176
2544,GO_REGULATION_OF_INSULIN_SECRETION_INVOLVED_IN_CELLULAR_RESPONSE_TO_GLUCOSE_STIMULUS,0.7594484167517874,0.6553459119496856
2545,GO_NEGATIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY,0.8861082737487231,0.47295597484276725
2546,GO_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS,0.8755873340143002,0.510062893081761
2547,GO_PHOSPHATIDYLINOSITOL_DEPHOSPHORYLATION,0.7261491317671093,0.42012578616352203
2548,GO_DIGESTIVE_SYSTEM_PROCESS,0.8489274770173647,0.5176100628930818
2549,GO_CALCIUM_ION_TRANSPORT,0.954749744637385,0.610062893081761
2550,GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I,0.7706843718079673,0.35974842767295595
2551,GO_NEGATIVE_REGULATION_OF_CATALYTIC_ACTIVITY,0.9591419816138917,0.6157232704402515
2552,GO_PYRIMIDINE_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS,0.6171603677221655,0.5459119496855346
2553,GO_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT,0.9337078651685393,0.46100628930817605
2554,GO_LEUKOCYTE_APOPTOTIC_PROCESS,0.6719101123595504,0.5861635220125786
2555,GO_NEGATIVE_REGULATION_OF_EMBRYONIC_DEVELOPMENT,0.7489274770173647,0.5213836477987421
2556,GO_POSITIVE_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS,0.8865168539325842,0.5327044025157233
2557,GO_PEPTIDYL_GLUTAMIC_ACID_MODIFICATION,0.7818181818181817,0.5226415094339623
2558,GO_REGULATION_OF_NOTCH_SIGNALING_PATHWAY,0.8062308478038815,0.49937106918238994
2559,GO_INTERFERON_GAMMA_MEDIATED_SIGNALING_PATHWAY,0.8662921348314606,0.5220125786163522
2560,GO_POSITIVE_REGULATION_OF_CYTOKINE_SECRETION,0.8702757916241064,0.48238993710691824
2561,GO_NEGATIVE_REGULATION_OF_MAST_CELL_ACTIVATION,0.5872318692543412,0.4289308176100629
2562,GO_MICROTUBULE_BUNDLE_FORMATION,0.8636363636363636,0.7182389937106919
2563,GO_NEGATIVE_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY,0.8399387129724208,0.469811320754717
2564,GO_EMBRYONIC_SKELETAL_JOINT_DEVELOPMENT,0.6797752808988764,0.5314465408805031
2565,GO_RESPONSE_TO_CARBOHYDRATE,0.9010214504596527,0.47861635220125787
2566,GO_ORGANIC_ACID_TRANSMEMBRANE_TRANSPORT,0.8981613891726252,0.5918238993710692
2567,GO_SYSTEM_PROCESS,0.9846782431052093,0.6018867924528302
2568,GO_REGULATION_OF_TUMOR_NECROSIS_FACTOR_BIOSYNTHETIC_PROCESS,0.6986721144024515,0.47232704402515724
2569,GO_REGULATION_OF_PROTEIN_MATURATION,0.8674157303370787,0.5465408805031446
2570,GO_MONOCARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS,0.8966292134831462,0.5339622641509434
2571,GO_COLUMNAR_CUBOIDAL_EPITHELIAL_CELL_DEVELOPMENT,0.8247191011235956,0.6484276729559748
2572,GO_POSITIVE_REGULATION_OF_VASCULAR_PERMEABILITY,0.5897854954034729,0.4647798742138365
2573,GO_EAR_MORPHOGENESIS,0.9005107252298263,0.6044025157232704
2574,GO_MOVEMENT_OF_CELL_OR_SUBCELLULAR_COMPONENT,0.985291113381001,0.7283018867924528
2575,GO_NEURON_CELL_CELL_ADHESION,0.7048008171603678,0.5446540880503145
2576,GO_TERMINATION_OF_RNA_POLYMERASE_II_TRANSCRIPTION,0.7397344228804901,0.529559748427673
2577,GO_CELLULAR_RESPONSE_TO_NITROGEN_LEVELS,0.5231869254341165,0.5327044025157233
2578,GO_SYNAPTIC_SIGNALING,0.9642492339121552,0.6150943396226415
2579,GO_MITOTIC_CELL_CYCLE_CHECKPOINT,0.8685393258426967,0.5691823899371069
2580,GO_RESPONSE_TO_LIPID,0.9665985699693564,0.7169811320754716
2581,GO_RESPONSE_TO_NICOTINE,0.8179775280898877,0.5088050314465409
2582,GO_NEGATIVE_REGULATION_OF_MACROAUTOPHAGY,0.683758937691522,0.6396226415094339
2583,GO_POSITIVE_REGULATION_OF_GLYCOPROTEIN_METABOLIC_PROCESS,0.71317671092952,0.3238993710691824
2584,GO_REGULATION_OF_MITOPHAGY,0.7377936670071502,0.6201257861635221
2585,GO_FATTY_ACID_METABOLIC_PROCESS,0.9400408580183862,0.4867924528301887
2586,GO_ACTIVATION_OF_IMMUNE_RESPONSE,0.9597548518896835,0.4729559748427673
2587,GO_VASCULATURE_DEVELOPMENT,0.9602655771195098,0.5974842767295598
2588,GO_POSITIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS,0.9785495403472931,0.5962264150943397
2589,GO_CELL_CYCLE_G2_M_PHASE_TRANSITION,0.8772216547497447,0.590566037735849
2590,GO_NEGATIVE_REGULATION_OF_CYTOKINE_SECRETION,0.7822267620020429,0.43018867924528303
2591,GO_VITAMIN_TRANSPORT,0.6938712972420837,0.6440251572327044
2592,GO_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY,0.6798774259448417,0.48427672955974843
2593,GO_BLASTODERM_SEGMENTATION,0.7020429009193055,0.520125786163522
2594,GO_NATURAL_KILLER_CELL_ACTIVATION,0.7057201225740551,0.5911949685534591
2595,GO_NEGATIVE_REGULATION_OF_BINDING,0.8726251276813075,0.4679245283018868
2596,GO_POSITIVE_REGULATION_BY_HOST_OF_VIRAL_PROCESS,0.5575076608784474,0.49056603773584906
2597,GO_POSITIVE_REGULATION_OF_RESPONSE_TO_EXTRACELLULAR_STIMULUS,0.768335035750766,0.5578616352201258
2598,GO_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT_INTO_CYTOSOL,0.7903983656792645,0.5610062893081761
2599,GO_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY,0.8811031664964248,0.549685534591195
2600,GO_RETINA_LAYER_FORMATION,0.7617977528089886,0.47861635220125787
2601,GO_EPIDERMIS_DEVELOPMENT,0.9323799795709908,0.5962264150943396
2602,GO_CELLULAR_RESPONSE_TO_ZINC_ION,0.5413687436159346,0.4911949685534591
2603,GO_REGULATION_OF_GASTRULATION,0.7104187946884575,0.5742138364779874
