,GO_pathways,auc_liu_GO_FS_response,auc_riaz_GO_FS_response,auc_liu_GO_FS_resistance,auc_riaz_GO_FS_resistance,auc_liu_GO_FS_response_randomized,auc_riaz_GO_FS_response_randomized,auc_liu_GO_FS_resistance_randomized,auc_riaz_GO_FS_resistance_randomized
3704,GO_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS,0.6195097037793666,0.5226415094339623,0.45617977528089887,0.5918238993710692,0.6161389172625127,0.48050314465408805,0.46813074565883556,0.5767295597484277
3705,GO_ESTABLISHMENT_OF_MITOTIC_SPINDLE_LOCALIZATION,0.6039836567926454,0.4628930817610063,0.4887640449438202,0.5238993710691824,0.6061287027579161,0.46352201257861636,0.4887640449438202,0.5238993710691824
3706,GO_STEROL_METABOLIC_PROCESS,0.7029622063329928,0.5245283018867924,0.40612870275791624,0.5861635220125786,0.6382022471910112,0.5522012578616352,0.42053115423901943,0.6050314465408805
3707,GO_RETINA_DEVELOPMENT_IN_CAMERA_TYPE_EYE,0.7468845760980592,0.5616352201257861,0.40663942798774255,0.4427672955974843,0.6869254341164452,0.6855345911949686,0.43360572012257403,0.5823899371069183
3708,GO_REGULATION_OF_POSTTRANSCRIPTIONAL_GENE_SILENCING,0.6024514811031665,0.5559748427672956,0.47538304392236974,0.4811320754716981,0.5899897854954035,0.5635220125786163,0.48764044943820223,0.49559748427672956
3709,GO_POST_ANAL_TAIL_MORPHOGENESIS,0.5910112359550562,0.5056603773584906,0.49846782431052095,0.590566037735849,0.5880490296220633,0.5779874213836478,0.5021450459652707,0.5811320754716981
3710,GO_PEPTIDYL_ASPARAGINE_MODIFICATION,0.6258426966292134,0.5207547169811321,0.4887640449438202,0.49056603773584906,0.62073544433095,0.5119496855345912,0.4903983656792646,0.5792452830188679
3711,GO_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION,0.6866189989785495,0.4918238993710692,0.434320735444331,0.43647798742138366,0.6616956077630235,0.6163522012578617,0.44657814096016335,0.4679245283018868
3712,GO_CYTOLYSIS,0.6584269662921347,0.5176100628930818,0.48314606741573035,0.5238993710691824,0.6506639427987744,0.4911949685534591,0.5311542390194075,0.529559748427673
3713,GO_REGULATION_OF_VIRAL_GENOME_REPLICATION,0.6484167517875382,0.49245283018867925,0.4337078651685393,0.46163522012578617,0.6441266598569968,0.5144654088050314,0.4340143003064352,0.5018867924528302
3714,GO_MAMMARY_GLAND_EPITHELIAL_CELL_PROLIFERATION,0.6059244126659857,0.5635220125786163,0.4887640449438202,0.5333333333333333,0.6059244126659857,0.5635220125786163,0.5368743615934627,0.5333333333333333
3715,GO_REPRODUCTION,0.7576098059244126,0.539622641509434,0.32032686414708883,0.5257861635220126,0.7301327885597548,0.5232704402515723,0.35188968335035753,0.5566037735849056
3716,GO_REGULATION_OF_STAT_CASCADE,0.7128702757916241,0.5610062893081761,0.4015321756894791,0.5924528301886792,0.6357507660878448,0.4716981132075472,0.4115423901940756,0.5823899371069182
3717,GO_REGULATION_OF_ION_TRANSPORT,0.7884576098059245,0.5610062893081761,0.3591419816138917,0.5861635220125786,0.7497446373850869,0.5553459119496855,0.396220633299285,0.4911949685534591
3718,GO_DORSAL_SPINAL_CORD_DEVELOPMENT,0.6074565883554647,0.5823899371069182,0.49570990806945864,0.49056603773584906,0.587946884576098,0.5654088050314465,0.4930541368743616,0.5477987421383648
3719,GO_NEURON_DEATH,0.6402451481103166,0.5610062893081761,0.46230847803881514,0.4930817610062893,0.6131767109295199,0.6182389937106919,0.46230847803881514,0.4930817610062893
3720,GO_POSITIVE_REGULATION_OF_AUTOPHAGY,0.6638406537282941,0.5182389937106918,0.40561797752808987,0.5182389937106918,0.6452502553626149,0.5509433962264151,0.42400408580183857,0.5018867924528302
3721,GO_SIGNAL_TRANSDUCTION_BY_PROTEIN_PHOSPHORYLATION,0.7507660878447395,0.6037735849056604,0.3363636363636363,0.540251572327044,0.6974463738508682,0.510062893081761,0.39530132788559746,0.6088050314465409
3722,GO_RECEPTOR_MEDIATED_ENDOCYTOSIS,0.7133810010214505,0.5471698113207547,0.37609805924412665,0.5333333333333333,0.6878447395301328,0.6937106918238993,0.4018386108273749,0.5716981132075472
3723,GO_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY,0.6457609805924414,0.4949685534591195,0.4599591419816139,0.6528301886792454,0.6293156281920327,0.5270440251572327,0.4600612870275791,0.6911949685534591
3724,GO_2_OXOGLUTARATE_METABOLIC_PROCESS,0.5926455566905005,0.42641509433962266,0.4866189989785495,0.5289308176100629,0.5926455566905005,0.42641509433962266,0.4866189989785495,0.5289308176100629
3725,GO_TRYPTOPHAN_METABOLIC_PROCESS,0.6284984678243105,0.5452830188679245,0.4943820224719101,0.4716981132075472,0.6203268641470888,0.5484276729559748,0.5329928498467824,0.5314465408805031
3726,GO_INOSITOL_PHOSPHATE_MEDIATED_SIGNALING,0.613585291113381,0.5547169811320755,0.4745658835546476,0.5138364779874214,0.6072522982635342,0.5389937106918239,0.4923391215526047,0.5679245283018868
3727,GO_REGULATION_OF_MEMBRANE_PERMEABILITY,0.6306435137895812,0.649685534591195,0.4438202247191011,0.5465408805031446,0.6277834525025536,0.6566037735849057,0.4438202247191011,0.5465408805031446
3728,GO_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY,0.6611848825331972,0.5911949685534591,0.46067415730337075,0.5679245283018868,0.6196118488253319,0.6440251572327044,0.46823289070480084,0.549685534591195
3729,GO_NEGATIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION,0.5399387129724208,0.5050314465408805,0.4822267620020429,0.5490566037735849,0.5389172625127682,0.5044025157232704,0.4772216547497446,0.5138364779874214
3730,GO_POSITIVE_REGULATION_OF_STEM_CELL_PROLIFERATION,0.7010214504596526,0.6471698113207547,0.4555669050051072,0.5069182389937107,0.6399387129724209,0.6320754716981132,0.42676200204290093,0.5025157232704403
3731,GO_GERM_CELL_DEVELOPMENT,0.7490296220633299,0.5345911949685535,0.3899897854954034,0.5924528301886792,0.6792645556690501,0.6062893081761006,0.4215526046986721,0.5993710691823899
3732,GO_NEGATIVE_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS,0.5659856996935648,0.5647798742138365,0.48314606741573035,0.5238993710691824,0.5659856996935648,0.5647798742138365,0.509805924412666,0.6238993710691824
3733,GO_DNA_LIGATION,0.5510725229826354,0.4861635220125786,0.4991828396322778,0.4811320754716981,0.5473953013278856,0.479874213836478,0.517364657814096,0.5144654088050314
3734,GO_REGULATION_OF_SPROUTING_ANGIOGENESIS,0.617364657814096,0.4861635220125786,0.44902962206332986,0.5867924528301887,0.6114402451481104,0.5735849056603773,0.4504596527068438,0.589937106918239
3735,GO_CELLULAR_MACROMOLECULE_LOCALIZATION,0.7455566905005108,0.6245283018867924,0.29111338100102147,0.6075471698113207,0.7431052093973441,0.5911949685534591,0.3297242083758938,0.5572327044025157
3736,GO_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS,0.6751787538304392,0.5207547169811321,0.4463738508682329,0.589937106918239,0.6499489274770174,0.5911949685534591,0.45924412665985703,0.610691823899371
3737,GO_NEPHRON_DEVELOPMENT,0.7074565883554648,0.560377358490566,0.40653728294177727,0.6163522012578617,0.6747701736465781,0.5515723270440251,0.40960163432073543,0.49056603773584906
3738,GO_POSITIVE_REGULATION_OF_RESPONSE_TO_DNA_DAMAGE_STIMULUS,0.629417773237998,0.6264150943396227,0.4676200204290092,0.5647798742138365,0.6224719101123595,0.5245283018867924,0.4627170582226763,0.6264150943396226
3739,GO_PURINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS,0.686414708886619,0.5245283018867924,0.43054136874361587,0.5849056603773585,0.672829417773238,0.5226415094339623,0.44034729315628185,0.5635220125786163
3740,GO_REGULATION_OF_LIPOPROTEIN_PARTICLE_CLEARANCE,0.5456588355464761,0.5716981132075472,0.4866189989785495,0.6,0.5311542390194075,0.5226415094339623,0.4866189989785495,0.6
3741,GO_PLATELET_DEGRANULATION,0.7158324821246169,0.5433962264150943,0.44504596527068435,0.5088050314465409,0.6825331971399387,0.5465408805031446,0.4474974463738509,0.5647798742138365
3742,GO_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE,0.7132788559754852,0.5075471698113208,0.4502553626149131,0.5867924528301887,0.6526046986721145,0.5591194968553459,0.4502553626149131,0.5867924528301887
3743,GO_LIPID_OXIDATION,0.6378958120531154,0.6044025157232704,0.43483146067415734,0.4981132075471698,0.63023493360572,0.5823899371069182,0.44208375893769153,0.49056603773584906
3744,GO_INTEGRIN_MEDIATED_SIGNALING_PATHWAY,0.7020429009193054,0.5226415094339623,0.42849846782431056,0.6018867924528302,0.6858018386108274,0.5276729559748428,0.43013278855975484,0.5748427672955975
3745,GO_NOTOCHORD_DEVELOPMENT,0.6387129724208377,0.5477987421383648,0.5016343207354443,0.5333333333333333,0.6304392236976507,0.5786163522012578,0.5201225740551584,0.4811320754716981
3746,GO_DICARBOXYLIC_ACID_CATABOLIC_PROCESS,0.5727272727272726,0.5849056603773585,0.49785495403472924,0.49056603773584906,0.5636363636363636,0.5471698113207547,0.49785495403472924,0.49056603773584906
3747,GO_NAD_BIOSYNTHETIC_PROCESS,0.5366700715015321,0.5069182389937107,0.49009193054136874,0.5050314465408805,0.5366700715015321,0.5069182389937107,0.5191011235955056,0.5069182389937107
3748,GO_REGULATION_OF_SULFUR_METABOLIC_PROCESS,0.5651685393258428,0.5477987421383648,0.4858018386108274,0.5050314465408805,0.5649642492339121,0.6144654088050314,0.4879468845760981,0.5144654088050314
3749,GO_SKIN_DEVELOPMENT,0.7447395301327885,0.5364779874213836,0.38610827374872314,0.5226415094339623,0.7178753830439224,0.5691823899371069,0.4087844739530132,0.4981132075471698
3750,GO_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,0.6708886618998979,0.5911949685534591,0.3978549540347293,0.49937106918238994,0.6637385086823289,0.6559748427672957,0.3978549540347293,0.49937106918238994
3751,GO_MESODERM_DEVELOPMENT,0.6660878447395301,0.5578616352201258,0.4469867211440245,0.5383647798742138,0.6426966292134831,0.5333333333333333,0.4636363636363636,0.5691823899371069
3752,GO_GENITALIA_DEVELOPMENT,0.6594484167517876,0.4867924528301887,0.4637385086823289,0.5364779874213836,0.6375893769152196,0.530188679245283,0.4851889683350357,0.5157232704402516
3753,GO_NEGATIVE_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING,0.5789581205311543,0.5358490566037736,0.49223697650663945,0.5238993710691824,0.5696629213483145,0.5371069182389937,0.500408580183861,0.5232704402515723
3754,GO_REGULATION_OF_TYROSINE_PHOSPHORYLATION_OF_STAT1_PROTEIN,0.5493360572012257,0.5182389937106918,0.46292134831460674,0.5911949685534591,0.5438202247191011,0.5779874213836478,0.4616956077630235,0.6421383647798742
3755,GO_CELLULAR_RESPONSE_TO_STRESS,0.7678243105209398,0.5528301886792453,0.3132788559754852,0.6138364779874214,0.7513789581205312,0.630817610062893,0.3453524004085801,0.5440251572327044
3756,GO_PATTERN_SPECIFICATION_PROCESS,0.7890704800817161,0.5427672955974843,0.3452502553626149,0.5245283018867924,0.7,0.5610062893081761,0.3805924412665985,0.5572327044025157
3757,GO_REGULATION_OF_ALCOHOL_BIOSYNTHETIC_PROCESS,0.6804902962206333,0.570440251572327,0.4662921348314607,0.4811320754716981,0.6538304392236975,0.6119496855345913,0.4966292134831461,0.5144654088050314
3758,GO_PHOSPHATIDIC_ACID_METABOLIC_PROCESS,0.6481103166496425,0.5138364779874214,0.4842696629213483,0.5050314465408805,0.6359550561797753,0.5559748427672956,0.49213483146067416,0.5528301886792453
3759,GO_NEGATIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION,0.6317671092951992,0.5088050314465409,0.45485188968335033,0.5088050314465409,0.6141981613891726,0.5666666666666667,0.4597548518896833,0.5037735849056604
3760,GO_ANGIOGENESIS,0.7452502553626149,0.5150943396226415,0.36363636363636365,0.5283018867924528,0.6891726251276813,0.5477987421383648,0.41593462717058227,0.5339622641509434
3761,GO_EPITHELIAL_CELL_DIFFERENTIATION,0.8093973442288049,0.6025157232704402,0.3486210418794689,0.5767295597484277,0.7236976506639429,0.47735849056603774,0.3622063329928498,0.49937106918238994
3762,GO_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY,0.6116445352400409,0.5679245283018868,0.4642492339121552,0.5257861635220126,0.6036772216547498,0.519496855345912,0.47477017364657814,0.4930817610062893
3763,GO_LYMPHOID_PROGENITOR_CELL_DIFFERENTIATION,0.5825331971399387,0.5314465408805031,0.45587334014300307,0.6157232704402515,0.5825331971399387,0.5314465408805031,0.45587334014300307,0.6157232704402515
3764,GO_METHYLATION,0.729417773237998,0.5861635220125786,0.3938712972420838,0.4389937106918239,0.7052093973442287,0.6622641509433963,0.42390194075587334,0.5169811320754717
3765,GO_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_HEART_DEVELOPMENT,0.6484167517875383,0.6069182389937107,0.49785495403472924,0.5333333333333333,0.6427987742594484,0.5974842767295597,0.517364657814096,0.49937106918238994
3766,GO_PROTEIN_IMPORT_INTO_MITOCHONDRIAL_MATRIX,0.5069458631256384,0.49056603773584906,0.47957099080694593,0.5289308176100629,0.5013278855975485,0.5238993710691824,0.47957099080694593,0.5289308176100629
3767,GO_MODULATION_OF_SYNAPTIC_TRANSMISSION,0.7404494382022471,0.5012578616352201,0.35107252298263536,0.5817610062893082,0.6945863125638407,0.6201257861635221,0.3863125638406537,0.6396226415094339
3768,GO_CELLULAR_RESPONSE_TO_REACTIVE_NITROGEN_SPECIES,0.6459652706843719,0.5572327044025157,0.478855975485189,0.5044025157232704,0.6329928498467825,0.5716981132075472,0.4902962206332992,0.5276729559748428
3769,GO_POSITIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,0.5770173646578142,0.6924528301886793,0.4596527068437182,0.5691823899371069,0.5770173646578142,0.6924528301886793,0.4596527068437182,0.5691823899371069
3770,GO_REGULATION_OF_CATECHOLAMINE_METABOLIC_PROCESS,0.590194075587334,0.5540880503144654,0.4867211440245148,0.5477987421383648,0.590194075587334,0.5540880503144654,0.4867211440245148,0.5477987421383648
3771,GO_MELANOCYTE_DIFFERENTIATION,0.6137895812053115,0.5276729559748428,0.478855975485189,0.5666666666666667,0.6072522982635342,0.49937106918238994,0.5089887640449439,0.6
3772,GO_RNA_CATABOLIC_PROCESS,0.7153217568947906,0.48553459119496856,0.3989785495403473,0.5289308176100629,0.660776302349336,0.5735849056603773,0.40173646578140954,0.5144654088050314
3773,GO_DNA_DOUBLE_STRAND_BREAK_PROCESSING,0.5889683350357507,0.5138364779874214,0.4642492339121552,0.4849056603773585,0.5889683350357507,0.5138364779874214,0.48314606741573035,0.5157232704402516
3774,GO_ESTABLISHMENT_OF_MITOCHONDRION_LOCALIZATION,0.5749744637385087,0.6553459119496855,0.49785495403472924,0.4716981132075472,0.5749744637385087,0.6553459119496855,0.5025536261491317,0.5672955974842767
3775,GO_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS_VIA_THE_MULTIVESICULAR_BODY_SORTING_PATHWAY,0.5229826353421858,0.5572327044025157,0.4748723186925434,0.5811320754716981,0.5068437180796732,0.5572327044025157,0.4748723186925434,0.5811320754716981
3776,GO_FATTY_ACID_TRANSPORT,0.7065372829417773,0.579874213836478,0.4651685393258427,0.6069182389937107,0.6782431052093973,0.549685534591195,0.4570990806945863,0.5761006289308176
3777,GO_VENTRICULAR_TRABECULA_MYOCARDIUM_MORPHOGENESIS,0.5566905005107252,0.5754716981132075,0.48907048008171605,0.5138364779874214,0.5519918283963228,0.5490566037735849,0.4892747701736465,0.5477987421383648
3778,GO_REGULATION_OF_CELL_SHAPE,0.7112359550561798,0.6182389937106918,0.4025536261491317,0.539622641509434,0.6647599591419816,0.7264150943396226,0.4160367722165475,0.5352201257861635
3779,GO_ARACHIDONIC_ACID_METABOLIC_PROCESS,0.7406537282941777,0.630188679245283,0.4756894790602656,0.5232704402515723,0.7072522982635343,0.5553459119496855,0.48181818181818176,0.569811320754717
3780,GO_RESPONSE_TO_ETHER,0.5885597548518896,0.6069182389937107,0.49785495403472924,0.49056603773584906,0.5827374872318692,0.6257861635220126,0.5195097037793667,0.4716981132075472
3781,GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_INVOLVED_IN_CELLULAR_RESPONSE_TO_CHEMICAL_STIMULUS,0.6214504596527068,0.620125786163522,0.4676200204290092,0.4528301886792453,0.6214504596527068,0.620125786163522,0.4607763023493361,0.5138364779874214
3782,GO_POSITIVE_REGULATION_OF_LAMELLIPODIUM_ORGANIZATION,0.6101123595505619,0.5025157232704403,0.4938712972420838,0.46226415094339623,0.6070480081716038,0.5025157232704403,0.4971399387129724,0.4528301886792453
3783,GO_REGULATION_OF_BLOOD_VOLUME_BY_RENIN_ANGIOTENSIN,0.5953013278855975,0.4861635220125786,0.4752808988764045,0.4811320754716981,0.5953013278855975,0.4861635220125786,0.4752808988764045,0.4811320754716981
3784,GO_RESPONSE_TO_NUTRIENT,0.7261491317671093,0.5062893081761006,0.42267620020429003,0.4861635220125786,0.6852911133810009,0.5,0.4415730337078652,0.6081761006289308
3785,GO_ORGANELLE_LOCALIZATION,0.7578140960163432,0.5283018867924528,0.36384065372829427,0.530188679245283,0.719611848825332,0.5572327044025157,0.39050051072522973,0.5484276729559748
3786,GO_VENOUS_BLOOD_VESSEL_DEVELOPMENT,0.5878447395301327,0.5383647798742138,0.4841675178753831,0.5364779874213836,0.5777323799795708,0.5647798742138365,0.4841675178753831,0.5364779874213836
3787,GO_EXECUTION_PHASE_OF_APOPTOSIS,0.675076608784474,0.5578616352201258,0.4501532175689479,0.5031446540880503,0.6439223697650663,0.5232704402515723,0.4501532175689479,0.5031446540880503
3788,GO_CELL_DEVELOPMENT,0.7817160367722167,0.5861635220125787,0.30949948927477017,0.4830188679245283,0.7698672114402452,0.6371069182389937,0.3589376915219612,0.5553459119496855
3789,GO_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE,0.6483146067415729,0.5811320754716981,0.4167517875383044,0.5930817610062893,0.6107252298263534,0.5616352201257861,0.4240040858018386,0.5849056603773585
3790,GO_TELENCEPHALON_DEVELOPMENT,0.7389172625127681,0.6232704402515724,0.3691521961184882,0.5345911949685535,0.6958120531154239,0.5943396226415094,0.3751787538304392,0.5477987421383648
3791,GO_PROSTANOID_METABOLIC_PROCESS,0.5959141981613891,0.5930817610062893,0.45832482124616963,0.5477987421383648,0.5794688457609806,0.6018867924528302,0.4634320735444331,0.5735849056603773
3792,GO_MEMBRANE_REPOLARIZATION,0.573237997957099,0.49559748427672956,0.4810010214504596,0.5333333333333333,0.5693564862104187,0.49559748427672956,0.49009193054136874,0.5245283018867924
3793,GO_CEREBELLAR_PURKINJE_CELL_LAYER_MORPHOGENESIS,0.624514811031665,0.5842767295597484,0.4676200204290092,0.5050314465408805,0.624514811031665,0.5842767295597484,0.5256384065372829,0.5433962264150943
3794,GO_CLATHRIN_MEDIATED_ENDOCYTOSIS,0.6237997957099081,0.5867924528301887,0.4250255362614913,0.5415094339622641,0.6018386108273749,0.5408805031446541,0.45045965270684374,0.5566037735849056
3795,GO_PHOSPHATIDYLETHANOLAMINE_ACYL_CHAIN_REMODELING,0.5778345250255361,0.5132075471698113,0.4879468845760981,0.49056603773584906,0.5653728294177732,0.580503144654088,0.4966292134831461,0.5238993710691824
3796,GO_RESPONSE_TO_GONADOTROPIN,0.6093973442288049,0.5937106918238994,0.4638406537282942,0.519496855345912,0.6167517875383045,0.5716981132075472,0.4638406537282942,0.519496855345912
3797,GO_CAMERA_TYPE_EYE_MORPHOGENESIS,0.723799795709908,0.6276729559748428,0.422267620020429,0.4981132075471698,0.6704800817160368,0.5874213836477987,0.4563840653728294,0.5522012578616352
3798,GO_RESPONSE_TO_COBALT_ION,0.5855975485188968,0.5647798742138365,0.4823289070480081,0.4339622641509434,0.5855975485188968,0.5647798742138365,0.4823289070480081,0.4339622641509434
3799,GO_NEUROTROPHIN_TRK_RECEPTOR_SIGNALING_PATHWAY,0.5446373850868234,0.5477987421383648,0.42441266598569966,0.4962264150943396,0.5377936670071503,0.5955974842767295,0.4272727272727273,0.4761006289308176
3800,GO_MATERNAL_PLACENTA_DEVELOPMENT,0.5932584269662922,0.5654088050314465,0.4787538304392237,0.5371069182389937,0.5932584269662922,0.5654088050314465,0.4787538304392237,0.5371069182389937
3801,GO_MACROMOLECULE_METHYLATION,0.7120531154239019,0.5415094339622641,0.3953013278855975,0.41949685534591197,0.6722165474974464,0.5433962264150943,0.4301327885597549,0.47735849056603774
3802,GO_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE,0.7001021450459651,0.539622641509434,0.396220633299285,0.5861635220125786,0.6435137895812052,0.5955974842767295,0.40612870275791624,0.5654088050314465
3803,GO_REGULATION_OF_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,0.5831460674157303,0.48050314465408805,0.49938712972420835,0.5050314465408805,0.5779366700715015,0.4628930817610063,0.5013278855975485,0.5050314465408805
3804,GO_POSITIVE_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION,0.6783452502553626,0.539622641509434,0.4592441266598569,0.4861635220125786,0.6604698672114402,0.5666666666666667,0.4827374872318692,0.510062893081761
3805,GO_CHROMATIN_SILENCING_AT_RDNA,0.5845760980592442,0.5622641509433962,0.4903983656792646,0.5465408805031446,0.5845760980592442,0.5622641509433962,0.4979570990806945,0.5050314465408805
3806,GO_RESPONSE_TO_FOLIC_ACID,0.5638406537282942,0.5578616352201258,0.4922369765066394,0.5238993710691824,0.5633299284984677,0.540251572327044,0.5083758937691522,0.5572327044025157
3807,GO_GROWTH_PLATE_CARTILAGE_DEVELOPMENT,0.5657814096016343,0.5182389937106918,0.4768130745658836,0.6138364779874214,0.5633299284984677,0.6264150943396226,0.49652706843718075,0.5962264150943396
3808,GO_O_GLYCAN_PROCESSING,0.6740551583248213,0.559748427672956,0.43483146067415723,0.5106918238993711,0.5806945863125638,0.5591194968553459,0.4406537282941777,0.5981132075471698
3809,GO_POSITIVE_REGULATION_OF_CYCLIC_NUCLEOTIDE_METABOLIC_PROCESS,0.7128702757916241,0.5509433962264151,0.4215526046986721,0.5415094339622641,0.6681307456588356,0.580503144654088,0.42288049029622066,0.5509433962264151
3810,GO_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS,0.683758937691522,0.5974842767295597,0.4186925434116445,0.5308176100628931,0.6372829417773238,0.5886792452830188,0.41603677221654745,0.5547169811320755
3811,GO_REGULATION_OF_AUTOPHAGOSOME_ASSEMBLY,0.585291113381001,0.5188679245283019,0.4651685393258427,0.5037735849056604,0.585291113381001,0.5188679245283019,0.4651685393258427,0.5037735849056604
3812,GO_NEUTRAL_AMINO_ACID_TRANSPORT,0.6564862104187948,0.6767295597484277,0.4870275791624106,0.4716981132075472,0.6535240040858018,0.6345911949685534,0.4751787538304392,0.5125786163522013
3813,GO_POSITIVE_REGULATION_OF_MULTI_ORGANISM_PROCESS,0.6949948927477018,0.5320754716981132,0.4072522982635342,0.5276729559748428,0.621144024514811,0.5748427672955975,0.42757916241062305,0.5584905660377358
3814,GO_MESENCHYME_MORPHOGENESIS,0.6312563840653728,0.5088050314465409,0.449438202247191,0.4716981132075472,0.6077630234933604,0.5257861635220126,0.4684371807967313,0.5125786163522013
3815,GO_CENTROSOME_DUPLICATION,0.6020429009193055,0.5660377358490566,0.4449438202247191,0.5716981132075472,0.5965270684371807,0.5710691823899371,0.4627170582226762,0.6069182389937107
3816,GO_REGULATION_OF_BINDING,0.7340143003064352,0.6150943396226416,0.35679264555669044,0.5710691823899371,0.6793667007150154,0.6295597484276729,0.38488253319713994,0.5735849056603773
3817,GO_POSITIVE_REGULATION_OF_IMMUNE_RESPONSE,0.7662921348314606,0.5006289308176101,0.343003064351379,0.5911949685534591,0.6918283963227783,0.5723270440251572,0.37160367722165477,0.5993710691823899
3818,GO_POSITIVE_REGULATION_OF_CHEMOTAXIS,0.721859039836568,0.4628930817610063,0.40275791624106233,0.6616352201257861,0.6822267620020428,0.5018867924528302,0.41511746680286,0.6459119496855346
3819,GO_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION,0.7283963227783452,0.5628930817610064,0.40500510725229827,0.5377358490566038,0.6766087844739531,0.6182389937106918,0.45577119509703784,0.5333333333333333
3820,GO_NEGATIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS,0.5432073544433095,0.590566037735849,0.4970377936670072,0.5333333333333333,0.5431052093973442,0.5622641509433962,0.497344228804903,0.5157232704402516
3821,GO_REGULATION_OF_ARF_PROTEIN_SIGNAL_TRANSDUCTION,0.6018386108273748,0.5,0.4922369765066394,0.49056603773584906,0.5832482124616957,0.5547169811320755,0.515832482124617,0.5559748427672956
3822,GO_PROTEIN_AUTOPHOSPHORYLATION,0.746782431052094,0.5767295597484277,0.389070480081716,0.5823899371069182,0.7009193054136875,0.48930817610062893,0.39887640449438205,0.6025157232704402
3823,GO_CELLULAR_COMPONENT_DISASSEMBLY,0.7599591419816139,0.5465408805031446,0.3538304392236976,0.520125786163522,0.716241062308478,0.6245283018867924,0.3779366700715015,0.5333333333333333
3824,GO_REGULATION_OF_GLIOGENESIS,0.6747701736465781,0.5761006289308176,0.4431052093973442,0.5955974842767295,0.643003064351379,0.5421383647798742,0.4312563840653728,0.5358490566037736
3825,GO_AMINOGLYCAN_CATABOLIC_PROCESS,0.7120531154239019,0.5389937106918239,0.4415730337078652,0.5433962264150943,0.6678243105209398,0.5213836477987421,0.4563840653728294,0.5672955974842767
3826,GO_POSITIVE_REGULATION_OF_ORGANIC_ACID_TRANSPORT,0.6213483146067416,0.5716981132075472,0.4823289070480081,0.4811320754716981,0.6187946884576099,0.5930817610062893,0.5008171603677221,0.5245283018867924
3827,GO_MUSCLE_CELL_DIFFERENTIATION,0.7446373850868234,0.5742138364779874,0.3737487231869254,0.5069182389937107,0.7339121552604697,0.560377358490566,0.3956077630234933,0.49937106918238994
3828,GO_ACTIVATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_ACTIVITY,0.6030643513789581,0.5471698113207547,0.4767109295199182,0.5477987421383648,0.5930541368743616,0.5761006289308176,0.4767109295199182,0.5477987421383648
3829,GO_PHOSPHATIDYLCHOLINE_ACYL_CHAIN_REMODELING,0.6140960163432073,0.5257861635220126,0.4879468845760981,0.49056603773584906,0.6202247191011236,0.5930817610062893,0.4879468845760981,0.49056603773584906
3830,GO_RNA_LOCALIZATION,0.7019407558733401,0.5257861635220126,0.4077630234933606,0.5226415094339623,0.6452502553626149,0.5893081761006289,0.42911133810010216,0.5364779874213836
3831,GO_MULTI_ORGANISM_MEMBRANE_ORGANIZATION,0.5280898876404494,0.5477987421383648,0.4922369765066394,0.4716981132075472,0.512461695607763,0.6238993710691824,0.49121552604698665,0.5735849056603773
3832,GO_POSITIVE_REGULATION_OF_EMBRYONIC_DEVELOPMENT,0.6243105209397344,0.540251572327044,0.4649642492339121,0.5383647798742138,0.6168539325842697,0.6169811320754717,0.48049029622063333,0.6547169811320754
3833,GO_HISTONE_H4_ACETYLATION,0.6357507660878448,0.5540880503144654,0.449438202247191,0.5383647798742138,0.6255362614913176,0.5849056603773585,0.45383043922369765,0.5037735849056604
